CODIGO;NOMBRE;CATEGORIA;TECNOLOGIA;ESTADO;FECHA_INSTALACION;FECHA_SUSPENSION;altitud;latitud;longitud;DEPARTAMENTO;MUNICIPIO;AREA_OPERATIVA;ENTIDAD;AREA_HIDROGRAFICA;ZONA_HIDROGRAFICA;SUBZONA_HIDROGRAFICA;CORRIENTE;OBSERVACION;SUBRED
24035420;CERINZA [240354200];Climática Ordinaria;Convencional;Activa;18/05/2009;;2643;5.962250;-72.9385;Boyacá;Cerinza;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;;;RED ALERTAS - AREA OPERATIVA 06,Altiplano Cundiboyacense y oriente de Santander
24035310;CHISCAS [24035310];Climática Ordinaria;Convencional;Activa;15/06/1974;;2350;6.5495277780;-72.50472222;Boyacá;Chiscas;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;;;RED ALERTAS - AREA OPERATIVA 06,Altiplano Cundiboyacense y oriente de Santander
35095030;TUNEL EL [35095030];Climática Ordinaria;Convencional;Activa;15/02/1971;;30;5.5749138890;-72.94769444;Boyacá;Cuítiva;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;;;
24035070;GUICAN [24035070];Climática Ordinaria;Convencional;Activa;15/08/1991;;2963;6.4634722220;-72.40919444;Boyacá;Guicán;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;;;RED ALERTAS - AREA OPERATIVA 06,Altiplano Cundiboyacense y oriente de Santander
24035240;SIERRA NEVAD COCUY [24035240];Climática Ordinaria;Convencional;Activa;15/05/1974;;3716;6.4100833330;-72.37519444;Boyacá;Guicán;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;;;Altiplano Cundiboyacense y oriente de Santander
24035010;CUSAGUI [24035010];Climática Ordinaria;Convencional;Activa;15/05/1986;;2950;6.2481111110;-72.54888889;Boyacá;La Uvita;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;;;
35085040;VIVERO EL [35085040];Climática Ordinaria;Convencional;Activa;15/06/1984;;1640;5.1925555560;-73.14477778;Boyacá;Miraflores;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Río Lengupá;;;Altiplano Cundiboyacense y oriente de Santander,RED ALERTAS - AREA OPERATIVA 06
23125080;OTANCHE [23125080];Climática Ordinaria;Convencional;Activa;15/03/1975;;1100;5.6617222220;-74.18461111;Boyacá;Otanche;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Medio Magdalena;Río Carare (Minero);;;
35195050;CORINTO [35195050];Climática Ordinaria;Convencional;Activa;15/06/1984;;1550;5.4072777780;-72.71722222;Boyacá;Pajarito;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Río Cusiana;;;Altiplano Cundiboyacense y oriente de Santander,RED ALERTAS - AREA OPERATIVA 06
23115010;PUERTO BOYACA [23115010];Climática Ordinaria;Convencional;Activa;15/08/1974;;350;5.9783333330;-74.56666667;Boyacá;Puerto Boyacá;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Medio Magdalena;Directos al Magdalena Medio entre ríos Negro ;;;
23125140;AEROPUERTO FURATENA  - AUT [23125140];Climática Ordinaria;Automática con Telemetría, Convencional;Activa;15/05/1991;;1250;5.5208333330;-74.18241667;Boyacá;Quípama;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Medio Magdalena;Río Carare (Minero);;Actualizada Tecnologia y Tipo de Transmision por solicitud del coordinador del AO (07/02/2023);Magdalena Medio,RED ALERTAS - AREA OPERATIVA 06
35075030;VILLA LUISA [35075030];Climática Ordinaria;Convencional;Activa;15/07/1981;;2200;5.4222222220;-73.34941667;Boyacá;Ramiriquí;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Río Garagoa;;;RED ALERTAS - AREA OPERATIVA 06,Altiplano Cundiboyacense y oriente de Santander
35085020;RONDON [35085020];Climática Ordinaria;Convencional;Activa;15/12/1970;;2120;5.3584166670;-73.20361111;Boyacá;Rondón;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Río Lengupá;;;Altiplano Cundiboyacense y oriente de Santander,RED ALERTAS - AREA OPERATIVA 06
24015360;SABOYA LA GRANJA [24015360];Climática Ordinaria;Convencional;Activa;25/05/2009;;2550;5.6962222220;-73.7590;Boyacá;Saboyá;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Suárez;;;Altiplano Cundiboyacense y oriente de Santander,RED ALERTAS - AREA OPERATIVA 06
24015090;INSTITUCION AGRICOLA SANTA SOFIA [24015090];Climática Ordinaria;Convencional;Activa;15/04/1986;;2300;5.7106666670;-73.60227778;Boyacá;Santa Sofía;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Suárez;;;RED ALERTAS - AREA OPERATIVA 06,Altiplano Cundiboyacense y oriente de Santander
24035320;SATIVANORTE [24035320];Climática Ordinaria;Convencional;Activa;15/06/1974;;2594;6.1168611110;-72.70483333;Boyacá;Sativanorte;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;;;
35235010;CARDON EL AUT [35235010];Climática Ordinaria;Automática con Telemetría, Convencional;Activa;15/05/1974;;3590;6.0116666670;-72.52927778;Boyacá;Socotá;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Río Pauto;;;
24035040;LA COPA [24035040];Climática Ordinaria;Convencional;Activa;15/12/1991;;2700;5.5791944440;-73.2087777780;Boyacá;Toca;Area Operativa 06 - Boyacá-Casanare-Vichada;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Sogamoso;Río Chicamocha;;Deshomologar estaciones;RED ALERTAS - AREA OPERATIVA 06
26185010;PELADA LA [26185010];Climática Ordinaria;Convencional;Activa;15/04/1994;;2180;5.578750;-75.34477778;Caldas;Aguadas;Area Operativa 01 - Antioquia-Chocó;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Río Arma;;;
26145020;BELLAVISTA [26145020];Climática Ordinaria;Convencional;Activa;15/09/1963;;1984;5.2759444440;-75.8001388890;Caldas;Anserma;Area Operativa 09 - Cauca-Valle-Caldas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Río Risaralda;;Por REQ2021-000578 Se hacen ajustes solicitados por la Coordinadora del AO 09.;RED ALERTAS - AREA OPERATIVA 09
26185040;SAN FELIX [26185040];Climática Ordinaria;Convencional;Activa;15/08/1970;;2855;5.3729444440;-75.37533333;Caldas;Salamina;Area Operativa 01 - Antioquia-Chocó;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Río Arma;;;
23055040;SAMANA [23055040];Climática Ordinaria;Convencional;Activa;15/09/1974;;1532;5.4182880560;-74.9929277780;Caldas;Samaná;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Medio Magdalena;Río La Miel (Samaná);;04/04/2022$Migracion$Con REQ 2022-000442. Se solicita cambio de coordenadas para la estación Samana CO con codigo: 23055040. Este cambio se solicita con el visto bueno del coordinador y con la informacion traida de campo por los tecnicos dtobar y egarzon.;Zona cafetera,RED ALERTAS - AREA OPERATIVA 10
44045030;MONO LA [44045030];Climática Ordinaria;Convencional;Activa;15/11/1967;04/02/2022;300;1.3033611110;-75.8077222220;Caqueta;Belén De Los Andaquíes;Area Operativa 04 - Huila-Caquetá;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Amazonas;Caquetá;Río Pescado;;04/02/2022$Migracion$REQ 2022-000020 la coordinadora del AO 04 solicita suspensión de 3 estaciones del catalogo nacional de estaciones por no contar con observador.|08/07/2022$Migracion$04/02/2022$Migracion$REQ 2022-000020 la coordinadora del AO 04 solicita suspensión de 3 estaciones del catalogo nacional de estaciones por no contar con observador.;
44045010;SAN JOSE DE FRAGUA [44045010];Climática Ordinaria;Convencional;Activa;15/10/1972;;320;1.3251388890;-75.9615;Caqueta;San José Del Fragua;Area Operativa 04 - Huila-Caquetá;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Amazonas;Caquetá;Río Pescado;;;Piedemonte Caqueta y Putumayo,RED ALERTAS - AREA OPERATIVA 04
46015020;SANTA ROSA CAGUAN [46015020];Climática Ordinaria;Convencional;Activa;15/09/1984;;240;1.7354722220;-74.78505556;Caqueta;San Vicente Del Caguán;Area Operativa 04 - Huila-Caquetá;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Amazonas;Caguán;Río Caguan Alto;;;
44045020;VALPARAISO [44045020];Climática Ordinaria;Convencional;Activa;15/11/1967;;270;1.195250;-75.70447222;Caqueta;Valparaíso;Area Operativa 04 - Huila-Caquetá;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Amazonas;Caquetá;Río Pescado;;;Piedemonte Caqueta y Putumayo,RED ALERTAS - AREA OPERATIVA 04
52025010;BOLIVAR [52025010];Climática Ordinaria;Convencional;Activa;15/06/1971;;1510;1.8299444440;-77.00402778;Cauca;Bolívar;Area Operativa 07 - Nariño-Putumayo;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Pacifico;Patía;Río Guachicono;;;RED ALERTAS - AREA OPERATIVA 07
52025020;MILAGROS LOS [52025020];Climática Ordinaria;Convencional;Activa;15/08/1972;;2300;1.7533333330;-76.89166667;Cauca;Bolívar;Area Operativa 07 - Nariño-Putumayo;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Pacifico;Patía;Río Guachicono;;;RED ALERTAS - AREA OPERATIVA 07,Altiplano Nariñense-Pacifico
26025090;VENTA DE CAJIBIO [26025090];Climática Ordinaria;Convencional;Activa;15/11/1972;;1850;2.584750;-76.5618333330;Cauca;Cajibío;Area Operativa 09 - Cauca-Valle-Caldas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Río Palacé;;Por REQ2021-000578 Se hacen ajustes solicitados por la Coordinadora del AO 09.;Altiplano Nariñense-Pacifico,RED ALERTAS - AREA OPERATIVA 09
21055030;SANTA LETICIA [21055030];Climática Ordinaria;Convencional;Activa;16/06/1971;;2085;2.24;-76.16;Cauca;Inzá;Area Operativa 04 - Huila-Caquetá;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Páez;;Correccion Altura Solicitada Sg. REQ2020-003644;RED ALERTAS - AREA OPERATIVA 04,Altiplano Nariñense-Pacifico
26065020;MIRANDA [26065020];Climática Ordinaria;Convencional;Activa;15/06/1965;;1133;3.2456666670;-76.22305556;Cauca;Miranda;Area Operativa 09 - Cauca-Valle-Caldas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Río Palo;;;Valle geografico Rio Cauca,RED ALERTAS - AREA OPERATIVA 09
26025100;TUNIA [26025100];Climática Ordinaria;Convencional;Activa;15/03/1989;;1822;2.6744722220;-76.52633333;Cauca;Piendamó;Area Operativa 09 - Cauca-Valle-Caldas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Río Ovejas;;;Altiplano Nariñense-Pacifico,RED ALERTAS - AREA OPERATIVA 09
26045010;INGENIO BENGALA [26045010];Climática Ordinaria;Convencional;Activa;15/05/1965;;983;3.2628055560;-76.41447222;Cauca;Puerto Tejada;Area Operativa 09 - Cauca-Valle-Caldas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Río Palo;;;Valle geografico Rio Cauca,RED ALERTAS - AREA OPERATIVA 09
26015020;PALETARA [26015020];Climática Ordinaria;Convencional;Activa;15/04/1971;15/09/2005;2900;2.1666666670;-75.45;Cauca;Puracé (Coconuco);Area Operativa 09 - Cauca-Valle-Caldas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Ríos directos Magdalena (md);;;
26025110;LOMITAS [26025110];Climática Ordinaria;Convencional;Activa;25/04/2002;;1009;3.0753888890;-76.556250;Cauca;Santander De Quilichao;Area Operativa 09 - Cauca-Valle-Caldas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Río Quinamayo y otros directos al Cauca;;Por REQ2021-000578 Se hacen ajustes solicitados por la Coordinadora del AO 09.;Valle geografico Rio Cauca,RED ALERTAS - AREA OPERATIVA 09
52015010;PAISPAMBA [52015010];Climática Ordinaria;Convencional;Activa;15/06/1994;;2450;2.2497222220;-76.61194444;Cauca;Sotará (Paispamba);Area Operativa 07 - Nariño-Putumayo;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Pacifico;Patía;Río Patia Alto;;;Altiplano Nariñense-Pacifico,RED ALERTAS - AREA OPERATIVA 07
26025070;GABRIEL LOPEZ [26025070];Climática Ordinaria;Convencional;Activa;15/04/1971;;3071;2.509750;-76.2890555560;Cauca;Totoró;Area Operativa 09 - Cauca-Valle-Caldas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cauca;Río Palacé;;Por REQ2021-000578 Se hacen ajustes solicitados por la Coordinadora del AO 09.;Altiplano Nariñense-Pacifico,RED ALERTAS - AREA OPERATIVA 09
28035010;VILLA ROSA [28035010];Climática Ordinaria;Convencional;Activa;15/03/1968;;70;10.19066667;-73.54738889;Cesar;Valledupar;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Medio Cesar;;;RED ALERTAS - AREA OPERATIVA 05,Norte de Cesar y La Guajira
28035020;CALLAO EL [28035020];Climática Ordinaria;Convencional;Activa;15/03/1968;;110;10.36305556;-73.31944444;Cesar;Valledupar;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Medio Cesar;;;RED ALERTAS - AREA OPERATIVA 05,Norte de Cesar y La Guajira
28035040;GUAYMARAL [28035040];Climática Ordinaria;Convencional;Activa;15/08/1972;;50;9.9049166670;-73.64752778;Cesar;Valledupar;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Medio Cesar;;25/10/2022$Migracion$POR SOLICITUD DEL COORDINADOR DEL AO 05 REQ 2022-006243 SE RETIRA ESTACIÓN DEL MODULO DE ALERTAS;Norte de Cesar y La Guajira
2802500202;UNAD [2802500202];Climática Ordinaria;Convencional;Activa;18/06/2021;;168;10.451250;-73.2366458330;Cesar;Valledupar;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Medio Cesar;;17/11/2022$Migracion$REGISTRO DE NUEVA ESTACION SOLICITUD DEL COORDINADOR AO05 EL 13 OCTUBRE 2022 PARA GENERAR CONOCIMIENTO Y PRODUCIR Y SUMINISTRAR DATOS E INFORMACIÓN AMBIENTAL PARA LA TOMA DE DESICIONES DE ACUERDO A LA LEY 99/1993;
28025090;CENTENARIO HACIENDA [28025090];Climática Ordinaria;Convencional;Activa;15/12/1976;;100;9.850250;-73.26547222;Cesar;Agustín Codazzi;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Medio Cesar;;;Norte de Cesar y La Guajira
25025250;CHIRIGUANA [25025250];Climática Ordinaria;Convencional;Activa;15/06/1973;;40;9.3610277780;-73.59338889;Cesar;Chiriguaná;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Bajo Cesar;;;Norte de Cesar y La Guajira
28025020;RINCON EL [28025020];Climática Ordinaria;Convencional;Activa;15/02/1964;;350;10.27138889;-73.13138889;Cesar;San Diego;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Medio Cesar;;;
13065020;MARACAYO [13065020];Climática Ordinaria;Convencional;Activa;15/05/1979;;25;8.41;-75.88;Cordoba;Montería;Area Operativa 02 - Atlántico-Bolivar-Sucre;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Caribe;Sinú;Medio Sinú;;Estacion Homologada con MARACAYO [13067040]. Datos Transferidos desde 15/05/1979.;
2502500007;LOS CAIMANES  [2502500007];Climática Ordinaria;Convencional;Activa;02/11/2017;;72;8.1159111110;-75.4134;Cordoba;Buenavista;Area Operativa 02 - Atlántico-Bolivar-Sucre;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana;;Orfeo 20177010008883;
13075010;CHIMA [13075010];Climática Ordinaria;Convencional;Activa;15/10/1973;;20;9.150750;-75.62208333;Cordoba;Chima;Area Operativa 02 - Atlántico-Bolivar-Sucre;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Caribe;Sinú;Bajo Sinú;;;Córdoba, Sucre, Sur de Bolívar, Urabá y Bajo Cauca Antioqueño ,RED ALERTAS - AREA OPERATIVA 02
13075020;SALADO EL [13075020];Climática Ordinaria;Convencional;Activa;15/10/1964;;40;8.9138888890;-75.58222222;Cordoba;Ciénaga De Oro;Area Operativa 02 - Atlántico-Bolivar-Sucre;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Caribe;Sinú;Bajo Sinú;;;RED ALERTAS - AREA OPERATIVA 02,Córdoba, Sucre, Sur de Bolívar, Urabá y Bajo Cauca Antioqueño 
25025160;CUBA HACIENDA [25025160];Climática Ordinaria;Convencional;Activa;15/04/1973;;50;8.0038888890;-75.40277778;Cordoba;Montelíbano;Area Operativa 02 - Atlántico-Bolivar-Sucre;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana;;;Córdoba, Sucre, Sur de Bolívar, Urabá y Bajo Cauca Antioqueño ,RED ALERTAS - AREA OPERATIVA 02
25025170;COLOMBOY [25025170];Climática Ordinaria;Convencional;Activa;15/10/1973;;125;8.7408611110;-75.49883333;Cordoba;Sahagún;Area Operativa 02 - Atlántico-Bolivar-Sucre;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana;;;Córdoba, Sucre, Sur de Bolívar, Urabá y Bajo Cauca Antioqueño ,RED ALERTAS - AREA OPERATIVA 02
21206180;PRIMAVERA D MATIMA [21206180];Climática Ordinaria;Convencional;Activa;15/04/1986;;1850;4.8055;-74.44347222;Cundinamarca;Anolaima;Area Operativa 11 - Cundinamarca-Amazonas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Bogotá;;;
21195110;PENAS BLANCAS [21195110];Climática Ordinaria;Convencional;Activa;15/11/1986;;250;3.9647222220;-74.443750;Cundinamarca;Cabrera;Area Operativa 11 - Cundinamarca-Amazonas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Sumapaz;;;
35025060;BOLSA LA [35025060];Climática Ordinaria;Convencional;Activa;15/05/1987;;3195;4.5754166670;-73.98141667;Cundinamarca;Choachí;Area Operativa 11 - Cundinamarca-Amazonas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Orinoco;Meta;Río Guayuriba;;;Altiplano Cundiboyacense y oriente de Santander,RED ALERTAS - AREA OPERATIVA 11
21205740;SILOS [21205740];Climática Ordinaria;Convencional;Activa;15/03/1974;;2709;5.1177222220;-73.70141667;Cundinamarca;Chocontá;Area Operativa 11 - Cundinamarca-Amazonas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Bogotá;;;Altiplano Cundiboyacense y oriente de Santander,RED ALERTAS - AREA OPERATIVA 11
21205700;GUASCA [21205700];Climática Ordinaria;Convencional;Activa;15/07/1974;;2750;4.8798611110;-73.86811111;Cundinamarca;Guasca;Area Operativa 11 - Cundinamarca-Amazonas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Bogotá;;;Altiplano Cundiboyacense y oriente de Santander,RED ALERTAS - AREA OPERATIVA 11
21235010;JERUSALEN [21235010];Climática Ordinaria;Convencional;Activa;15/11/1974;;297;4.5618055560;-74.70238889;Cundinamarca;Jerusalén;Area Operativa 10 - Tolima;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Seco y otros Directos al Magdalena;;;Alto Magdalena Huila -Tolima,RED ALERTAS - AREA OPERATIVA 10
21205770;BASE AEREA MADRID [21205770];Climática Ordinaria;Convencional;Activa;15/07/1974;;2550;4.7288055560;-74.2725;Cundinamarca;Madrid;Area Operativa 11 - Cundinamarca-Amazonas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Bogotá;;;Altiplano Cundiboyacense
21195060;PANDI [21195060];Climática Ordinaria;Convencional;Activa;15/06/1969;;950;4.1927222220;-74.48741667;Cundinamarca;Pandi;Area Operativa 11 - Cundinamarca-Amazonas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Sumapaz;;;RED ALERTAS - AREA OPERATIVA 11,Alto Magdalena Huila -Tolima
21205720;SAN JORGE GRANJA [21205720];Climática Ordinaria;Convencional;Activa;15/04/1960;;2900;4.505750;-74.18927778;Cundinamarca;Soacha;Area Operativa 11 - Cundinamarca-Amazonas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Bogotá;;;RED ALERTAS - AREA OPERATIVA 11,Altiplano Cundiboyacense y oriente de Santander
21205980;PROVIDENCIA GRANJA [21205980];Climática Ordinaria;Convencional;Activa;15/02/1977;;2560;4.7923888890;-74.20091667;Cundinamarca;Tenjo;Area Operativa 11 - Cundinamarca-Amazonas;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Alto Magdalena;Río Bogotá;;;RED ALERTAS - AREA OPERATIVA 11,Altiplano Cundiboyacense y oriente de Santander
